class,subclass,dataset,text,minimalpair,length in words,word length,length in characters,average concreteness,average AoA,Flan-T5-xxl perplexity,GPT2-xl perplexity,GPT2-base perplexity,Flan-T5-base perplexity,XLNet-base-cased perplexity,OPT-125m perplexity,XLNet-large-cased perplexity,OPT-13b perplexity,OPT-13b recognition,Flan-T5-xxl recognition,GPT2-xl recognition,XLNet-large-cased recognition,Average word frequency
3,Fused head,CLAIRE,Some words are less acceptable in British English than American. ,841,10,5.5,65,2.653133479,9.597999547,84.99424607,72.05278778,121.0464096,142.879458,7.324239731,76.91419638,55.1779747,33.82410505,Correct-A,Correct-A,Incorrect-B,Incorrect-Neither,0.050240718
3,Fused head,CLAIRE,Give it your best. ,842,4,3.75,19,2.813133479,7.625102534,122.9871535,44.43928528,55.11591339,107.290434,81.25807953,46.47688833,437.1135559,35.10846797,Correct-A,Correct-A,Incorrect-A,Incorrect-Neither,0.052718605
3,Fused head,CLAIRE,These can be purchased from pet stores or bait shops. ,843,10,4.4,54,3.126506783,7.317573227,52.22505461,47.99272156,79.28199768,70.84286047,15.42704487,42.95596265,55.88222122,26.46016747,Correct-A,Correct-B,Correct-B,Incorrect-Neither,0.037697243
3,Fused head,CLAIRE,This will teach you the basics of any team based Airsoft game imaginable. ,844,13,4.692307692,74,2.787600067,7.06203479,60.58173323,83.24171448,108.2047501,89.04165295,31.75516891,64.87621438,201.7258453,69.56270027,Correct-A,Correct-B,Incorrect-A,Incorrect-Neither,0.139772763
3,Fused head,CLAIRE,You can skip these and tap the View Profile button at the bottom. ,845,13,4.076923077,66,2.961159064,6.662980021,65.35642967,49.50860977,68.22988892,100.7655754,8.956179619,42.16327122,16.10968018,47.46860569,Incorrect-A,Correct-B,Correct-B,Incorrect-Neither,0.210968819
3,Fused head,CLAIRE,"These can be pre-cut before you begin, or you can cut them as you go along. ",846,16,3.75,76,3.198441739,6.199446329,17.88575086,13.71527576,16.92488289,26.68824162,6.00706625,15.79441175,5.163841724,11.84845846,Correct-A,Correct-A,Incorrect-B,Incorrect-Neither,0.053704836
3,Fused head,CLAIRE,Buy toiletries in miniature or transfer liquid contents like shampoo into smaller travel bottles. ,847,14,6.0,98,3.121342919,7.641753519,204.597071,264.1184998,376.6040344,475.1173475,44.93436813,368.1860604,26.68112946,167.1214859,Incorrect-A,Incorrect-B,Incorrect-B,Correct-A,0.038634603
3,Fused head,CLAIRE,Liquid latex is the easiest to use because it dries fast. ,848,11,4.272727273,58,2.48170917,8.159732394,22.92909691,30.46199417,49.5832901,30.75865879,16.35956001,47.99640801,24.99646187,27.75215444,Correct-A,Correct-B,Correct-A,Incorrect-Neither,0.172114257
3,Fused head,CLAIRE,"The more you have, the harder things get. ",849,8,4.25,42,2.756883479,8.388907667,32.76999785,24.65566826,22.93597984,35.99817342,3.170713186,19.08053525,32.62443161,18.96997572,Correct-A,Correct-A,Incorrect-A,Incorrect-A,0.150410527
3,Fused head,CLAIRE,"Although exact measurements are not necessary, you can use measuring cups from your kitchen for this. ",850,16,5.375,102,2.970708424,7.426614717,40.41556307,38.85917664,42.2534256,72.19493067,7.316934586,45.45519709,5.827578068,34.3245396,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.055055472
3,Fused head,CLAIRE,Try not to allow the ice to touch any of the shoe except the sole. ,851,15,3.466666667,67,2.436168928,5.313777742,57.13409772,45.86809158,76.2636261,56.23517474,9.603456497,51.59340972,25.21991539,40.23025873,Incorrect-A,Correct-A,Correct-A,Incorrect-Neither,0.318107541
3,Fused head,CLAIRE,"If you can mix and match all three of these, it's a winning combo. ",852,14,3.785714286,67,3.008933416,6.745210738,23.22769808,15.26589108,27.11060143,13.84338,11.5240078,16.70310572,5.227807522,15.30884108,Correct-A,Correct-B,Incorrect-A,Incorrect-Neither,0.12917715
3,Fused head,CLAIRE,"Many of these last all day, but you may need to reapply, especially if you've been doing something like exercising. ",853,20,4.8,116,2.367066739,6.932648074,17.39162452,29.06000519,45.25542831,30.47648708,5.022144318,33.21277051,5.84483099,15.12652728,Correct-A,Incorrect-B,Incorrect-B,Incorrect-Neither,0.077638548
3,Fused head,CLAIRE,This adds a link to the archived page you just created. ,854,11,4.090909091,56,2.776824348,7.389587206,39.33554012,58.80270004,54.32364655,35.36492671,17.14869499,52.01667353,96.27385712,60.2443444,Correct-A,Correct-B,Incorrect-B,Incorrect-Neither,0.193186806
3,Fused head,CLAIRE,Add water and a little of the cantaloupe mixture to heat the yolks. ,855,13,4.230769231,68,2.780194916,5.608551549,72.30438249,25.51921272,39.26835632,56.60433688,10.01393604,31.50625988,66.67789459,36.11332156,Incorrect-A,Correct-A,Incorrect-A,Incorrect-Neither,0.31284936
3,Fused head,CLAIRE,"Some let them soak overnight, then finish up in the morning. ",856,11,4.545454545,61,2.837163716,6.601036655,70.1640711,46.55779266,73.6818161,97.3067599,5.014112473,75.96593927,12.95057678,25.50507711,Correct-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.131193401
3,Fused head,CLAIRE,"Unlike the Prelims, this test will question you in essay format, making it a bit more challenging for most. ",857,19,4.684210526,108,2.823228147,7.011596442,30.93430283,48.98915482,60.29506683,58.69509859,4.36820364,69.90332582,5.712787628,37.34631521,Incorrect-A,Correct-A,Incorrect-A,Incorrect-Neither,0.134396889
3,Fused head,CLAIRE,"Throw one ball from one hand to the other at head height, in an arc. ",858,15,3.6,69,2.993920058,5.662949085,43.15837996,34.56102371,40.42244339,67.32353306,9.999642372,51.90728134,16.68345642,26.48483295,Incorrect-A,Incorrect-B,Incorrect-B,Incorrect-Neither,0.152886047
3,Fused head,CLAIRE,The following is the easy way by which you can install a pod named Swifty Button. ,859,16,4.125,82,2.714691739,7.353767584,100.185716,95.84010315,143.0601196,104.3491274,15.1064167,137.5419192,9.418402672,145.5148314,Correct-A,Incorrect-B,Incorrect-B,Incorrect-Neither,0.124424622
3,Fused head,CLAIRE,Treat others the same you want to be treated. ,860,9,4.111111111,46,2.513200097,6.686292467,25.65444581,16.34675217,60.6133728,69.80186872,22.03013039,13.72373474,83.51345825,7.718454495,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.198230954
3,Fused head,CLAIRE,Often these take the form of investment trusts. ,861,8,5.0,48,2.622816739,7.537072642,42.06252492,70.26186371,172.7950592,80.1445579,15.86005211,112.9881562,62.40325165,87.43967902,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.201888848
3,Fused head,CLAIRE,"If you don't want to spend too much, homemade toys are always acceptable. ",862,13,4.692307692,74,2.613179599,7.91193357,36.02781286,33.38092422,46.2057457,44.28280644,9.931237221,23.8666767,20.45983315,19.19974364,Correct-A,Correct-B,Correct-B,Incorrect-Neither,0.060565412
3,Fused head,CLAIRE,The positive feelings you generate from these activities will likely eventually replace the negative you feel over your infatuation. ,863,19,6.0,133,2.546582517,7.198763698,78.00618812,71.16335297,78.84117889,81.32835457,6.755735874,65.70778296,9.549331665,37.59566503,Correct-A,Incorrect-B,Correct-B,Incorrect-Neither,0.082493526
3,Fused head,CLAIRE,You will start to see ways in which some are better than others. ,864,13,4.0,65,2.366348763,6.807705175,42.0673489,24.1878891,27.5965786,39.80551613,10.32967949,21.23272073,24.63711739,20.68596443,Incorrect-A,Correct-A,Correct-B,Incorrect-A,0.090702698
3,Fused head,CLAIRE,This normally occurs when you graduate. ,865,6,5.666666667,40,2.774800145,8.131310034,252.2171956,195.4993439,228.9949799,264.5297749,93.03503418,82.41386229,2422.92627,90.45420602,Incorrect-A,Correct-A,Correct-B,Incorrect-Neither,0.026556297
3,Fused head,CLAIRE,"Never delete this because if you do, you won't be able to put any custom content into your Sims 4 game. ",866,21,3.952380952,104,2.590838178,7.196469972,21.10144831,18.60525513,32.95151138,45.94623789,4.839350224,31.92568488,3.524652004,16.81907769,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.05949413
3,Fused head,CLAIRE,"In the old days, this fit right into your stirrup. ",867,10,4.1,51,2.623880087,6.63432382,75.43992176,64.65123749,92.93460846,101.9890579,13.07024765,52.84104498,20.48820877,42.39463891,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.127043752
3,Fused head,CLAIRE,Please give everyone my best.” ,868,5,5.2,31,2.848506783,6.764256027,640.6534373,433.1235352,553.4525146,718.4903339,13.93123341,135.9434615,805.0171509,48.56562488,Correct-A,Correct-A,Correct-B,Incorrect-A,0.010963148
3,Fused head,CLAIRE,This will take a long time and is not recommended for beginners. ,869,12,4.416666667,65,2.444900073,6.753288356,17.65299818,17.28997803,17.35447502,20.61728829,11.41483593,14.18343613,24.0461483,14.4282043,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.137554406
3,Fused head,CLAIRE,This was originally developed by Levinger in 1979. ,870,8,5.375,51,2.505633479,9.069623542,153.411591,88.50663757,98.90026855,284.0494845,5.439530849,83.29746508,171.1780853,71.8754849,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.072400854
3,Fused head,CLAIRE,"Remove the stems and pits, and discard any that are mushy or rotten. ",871,13,4.307692308,69,2.320389833,7.751862334,15.57148995,35.75201035,62.96269226,24.01311913,7.62812233,104.7920611,5.677091122,37.28770134,Incorrect-A,Correct-B,Correct-A,Incorrect-Neither,0.193629337
3,Fused head,CLAIRE,"Some will be able to use pictures of trees or leaves to identify them, where others might ask you a series of questions to help narrow it down. ",872,28,4.142857143,144,2.610985777,6.786624519,23.15049523,23.44551659,41.82514191,42.54668769,5.864759445,35.21316308,7.482348919,18.8380364,Incorrect-A,Correct-B,Correct-A,Correct-A,0.133892282
3,Fused head,CLAIRE,"Also, consider saving a little each month so you’ll have some mad cash to spend. ",873,15,4.4,81,2.625253391,6.464743351,27.36159001,80.10593414,169.2371368,72.9817763,5.667623997,34.62374402,8.859952927,20.61753406,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.071520107
3,Fused head,CLAIRE,This is suitable for lace-making projects and similar needlework. ,874,9,6.333333333,66,2.363896425,9.007640037,65.82083164,81.73832703,161.4494781,101.4612616,11.88970852,109.4534061,22.46955299,83.56126077,Correct-A,Correct-B,Correct-A,Incorrect-Neither,0.114658872
3,Fused head,CLAIRE,"If your parents check in on you constantly and bombard you with questions about your personal, you should take some steps to lessen the ties. ",875,25,4.68,142,2.791253391,6.687838979,46.67501581,48.26660919,66.41806793,77.82042841,6.153562069,45.20821509,8.90201664,28.59485768,Incorrect-A,Correct-B,Correct-B,Incorrect-Neither,0.137873535
3,Fused head,CLAIRE,Repeat this until the hair tie is tight enough that it stays put. ,876,13,4.076923077,66,2.67327184,6.834985482,118.5333278,31.15003395,82.86872864,94.7854761,19.01493073,77.41298043,18.05779648,42.68741321,Correct-A,Correct-A,Incorrect-Neither,Correct-A,0.124953878
3,Fused head,CLAIRE,The vents are located on the sides of the battery and are connected to long vent tubes that direct harmful away from the vehicle’s cabin. ,877,25,4.52,138,2.53110407,7.652325787,30.85749596,77.81271362,118.7175598,72.78427322,7.555526257,44.18122996,16.94717216,31.01699453,Incorrect-B,Correct-A,Incorrect-Neither,Incorrect-Neither,0.211899784
3,Fused head,CLAIRE,"Slowly lower your legs to one side, back up to start, then to the other. ",878,15,3.866666667,73,2.664088986,6.942301294,42.75079463,24.40872383,47.35060883,54.61017926,23.42780304,50.41362032,12.81357479,22.48472349,Correct-A,Correct-A,Incorrect-A,Incorrect-Neither,0.185548705
3,Fused head,CLAIRE,Posters that have too much on them will be passed over in favor of those that are easier to read. ,879,20,3.9,98,2.259440044,6.535546217,22.66150019,19.51649094,34.77432632,50.22453578,5.761680603,25.62782841,11.16089535,17.75148854,Incorrect-A,Correct-A,Correct-B,Incorrect-A,0.115940845
3,Fused head,CLAIRE,You should share this upfront so that an attorney with a conflict can quickly end the consultation before you share too much information. ,880,23,5.0,138,2.421849301,6.796838493,82.42683165,82.46775818,108.4125748,134.3348803,5.815403938,87.99194981,10.81543255,63.09423979,Incorrect-A,Correct-B,Incorrect-A,Incorrect-A,0.09421335
3,Fused head,CLAIRE,That is what should be the most important. ,881,8,4.375,43,2.106566739,8.493721917,54.9968581,45.73154068,43.05094528,64.99542502,17.54935074,28.00024229,11.55207825,28.82683336,Incorrect-A,Correct-A,Incorrect-A,Incorrect-Neither,0.172213688
3,Fused head,CLAIRE,They should look like this. ,882,5,4.6,28,2.490506783,8.14709004,88.51596286,43.60417557,77.59809875,110.06591,20.03001213,26.06215387,362.5050049,41.63084275,Incorrect-A,Correct-A,Correct-A,Incorrect-Neither,0.009502007
3,Fused head,CLAIRE,Don't let this go on forever; it can ruin your enjoyment of life by curtailing your outings. ,883,17,4.470588235,93,2.689121637,6.448181428,30.83601364,42.83055496,42.09782791,24.245973,5.121748924,39.72631244,7.069342136,30.13034601,Incorrect-A,Correct-A,Incorrect-A,Incorrect-A,0.082742328
3,Fused head,CLAIRE,"Instead of buying some at the store, consider making your own. ",884,11,4.727272727,63,2.380460712,7.804313667,30.96099084,19.56934738,41.56438446,45.74902241,6.045395374,30.25295364,37.93381119,17.85690487,Incorrect-A,Correct-B,Incorrect-A,Incorrect-A,0.162707146
3,Fused head,CLAIRE,These are really just trays with slots for bee access. ,885,10,4.5,55,2.557506783,8.178584634,240.8745587,214.8016815,293.9961243,285.7255347,28.14244843,205.6713775,18.45443916,120.5119025,Correct-A,Correct-B,Correct-A,Correct-A,0.052568389
3,Fused head,CLAIRE,This takes at least 8 seconds. ,886,6,4.166666667,31,2.762511305,9.83953289,128.887525,77.48765564,64.31317139,143.0635963,109.9226151,44.15703032,78.56613159,45.26870122,Incorrect-A,Correct-B,Correct-A,Incorrect-Neither,0.017624738
3,Fused head,CLAIRE,Do not cut out too many or eat fewer than 1200 calories daily. ,887,13,3.846153846,63,2.80471806,6.82161418,62.91251374,83.15702057,104.0611343,84.63434784,13.16839123,67.49344019,71.9908371,40.49013595,Correct-A,Correct-A,Correct-B,Incorrect-A,0.023523
3,Fused head,CLAIRE,This stops the enzymes from degrading the flavor during storage. ,888,10,5.5,65,2.409506783,8.050685234,66.39074036,124.7528992,204.5882874,84.19455606,110.232933,138.1332559,135.8559113,72.1249437,Correct-A,Correct-A,Incorrect-Neither,Incorrect-A,0.210830305
3,Fused head,CLAIRE,Some use fleece and some use flannel. ,889,7,4.428571429,38,2.911790559,7.230987448,40.62092133,46.96186447,82.09130859,68.90123634,82.029953,39.21109945,206.3317719,30.08284938,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.092595358
3,Fused head,CLAIRE,You can serve this with rice or pasta. ,890,8,3.875,39,3.140316739,6.340985767,89.58169865,29.65730667,74.6602478,90.06229816,16.16928482,42.83934765,94.42170715,36.42477504,Incorrect-A,Correct-B,Incorrect-A,Incorrect-Neither,0.055682278
3,Fused head,CLAIRE,"This will teach you how to set up an Asterisk/FreePBX server, and how to use the Programmable Soft Keys (PSK) to change the users Do Not Disturb (DnD) status. ",891,29,4.482758621,159,2.602464498,7.701182722,15.45127312,16.44271278,26.08060837,52.30187408,2.724740982,26.96514039,6.557851315,14.49855717,Incorrect-A,Correct-B,Incorrect-Neither,Correct-B,0.156434797
3,Fused head,CLAIRE,"Most standardized tests call for a scientific, or better yet, a graphing calculator. ",892,13,5.538461538,85,2.486738596,7.7305198,32.28237445,73.15573883,101.8569641,95.20342979,8.116223335,54.1329812,12.11534977,39.68328783,Correct-A,Incorrect-B,Incorrect-A,Incorrect-Neither,0.090095438
3,Fused head,CLAIRE,Include entries for both if required. ,893,6,5.333333333,38,2.483133479,7.9199462,218.8873982,515.836853,722.734314,275.169244,2.644218922,126.1021033,111.2765961,174.070029,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.052868375
3,Fused head,CLAIRE,This will kill bees currently inside the nest. ,894,8,4.875,47,3.071566739,7.982174525,126.3324918,240.2059784,231.6895447,128.020328,15.92738438,139.3853651,407.2891541,121.8951372,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.133379688
3,Fused head,CLAIRE,Do not let the economic downturn prevent you from finding a better. ,895,12,4.666666667,68,2.396877826,7.181928934,41.01792009,43.87520981,71.90239716,25.90629127,21.88991356,48.01100035,10.71407604,45.96370258,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.145651156
3,Fused head,CLAIRE,This would include fellowship with believers. ,896,6,6.666666667,46,2.325422319,8.093677356,367.6096063,771.5042114,924.1264038,608.8358033,37.24716568,234.0191269,228.275116,213.9831297,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.028459379
3,Fused head,CLAIRE,This will help you make straight A's. ,897,7,4.428571429,38,2.973219131,7.000478019,59.1939093,58.89501953,91.85508728,88.52765517,17.06324387,47.97682119,13.50686836,44.02262611,Correct-A,Correct-A,Incorrect-Neither,Correct-A,0.03337241
3,Fused head,CLAIRE,"8. Finally, be creative, use the resources you have, all of them, but read the warnings before going on your own. ",898,21,4.428571429,114,2.652387412,6.971238692,43.77101807,38.08366776,37.99113846,42.11855125,4.62052536,34.58096033,7.04669857,41.32762459,Incorrect-A,Correct-A,Correct-A,Correct-A,0.155118715
3,Fused head,CLAIRE,"You will be understood, that’s the most important. ",899,8,5.375,51,2.555633479,8.952989042,65.35761393,259.5159912,197.5904083,65.98433479,6.122753143,27.6527658,21.90903854,15.93210184,Correct-A,Correct-A,Incorrect-A,Incorrect-Neither,0.147574735
3,Fused head,CLAIRE,Show them the list of chores you made and agree on prices for each. ,900,14,3.857142857,68,2.718219131,7.071605024,87.60360844,79.4881897,146.4906158,119.7668884,9.625189781,97.41860047,20.44984627,45.44790413,Correct-A,Correct-B,Correct-B,Incorrect-A,0.1958123
3,Fused head,CLAIRE,"This will come in handy when trying to improve your personal relationships with friends, family members, and lovers. ",901,18,5.5,117,2.49062971,7.116094134,19.34083228,16.92541695,19.98282242,34.06524429,6.150359154,16.13390389,13.08414364,15.02302102,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.099996058
3,Fused head,CLAIRE,This is at the bottom of the drawing. ,902,8,3.75,38,2.314066739,6.85414915,56.62633886,28.93660164,44.30296707,67.20610884,13.01488781,18.71241669,64.09403229,27.24000827,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-A,0.359024985
3,Fused head,CLAIRE,Some are much easier to find and shoot than others. ,903,10,4.2,52,2.270253391,7.386674227,59.70934294,28.86774826,42.01008987,60.01419558,12.78883839,26.58506871,55.20695114,19.12406564,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.124561201
3,Fused head,CLAIRE,"This will help you eliminate weeds in a couple weeks, right before planting the clover seeds. ",904,16,4.875,94,3.099300054,6.714949829,43.79617563,46.73441315,67.89547729,56.51509392,6.272319317,43.33383649,14.42900276,47.2758892,Correct-A,Correct-B,Correct-B,Incorrect-A,0.12499745
3,Fused head,CLAIRE,"Read this, step by step, and you will know how. ",905,10,3.8,48,2.818506783,7.446788427,43.8597916,19.13246155,34.04534531,50.03721024,3.559510469,25.79172346,18.24232101,31.61805877,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.091198145
3,Fused head,CLAIRE,This works best for ages 3-8 but could be changed slightly for older children. ,906,14,4.642857143,79,2.431523913,8.478512539,36.27615993,28.42494011,29.49825096,41.07055741,10.03538895,28.07120881,39.360672,28.26676479,Correct-A,Correct-B,Incorrect-B,Incorrect-Neither,0.049976279
3,Fused head,CLAIRE,Being a flapper was a trend in the 1920's where some women rebelled against some of society's strict expectations of females. ,907,21,5.0,126,2.433041367,7.675094121,25.60777663,36.14130783,57.33444595,35.56157487,4.951901436,50.88455652,4.282756329,20.37626857,Correct-A,Incorrect-B,Incorrect-Neither,Correct-A,0.163524323
3,Fused head,CLAIRE,This is mainly intended for the United States. ,908,8,4.875,47,2.201100109,9.296582301,46.7936147,49.57200241,69.74973297,30.52625001,10.65936279,26.46935438,71.32403564,28.00084312,Incorrect-A,Correct-A,Incorrect-A,Incorrect-Neither,0.182797129
3,Fused head,CLAIRE,You can simply toss a few in the direction of the dog or you could place a few on the ground and bend down to check them out. ,909,28,3.5,126,2.756519068,5.306175793,19.28570554,21.48479271,35.71323776,25.32821044,5.247027397,27.52582106,4.987320423,21.90598322,Correct-A,Correct-A,Correct-B,Incorrect-Neither,0.226643981
3,Fused head,CLAIRE,Don't skip the obvious. ,910,4,5.0,24,2.893133479,7.665953284,81.44555569,79.26786041,133.1088409,95.678095,49.40586853,44.5979657,456.16745,40.74526046,Incorrect-A,Correct-B,Correct-A,Incorrect-Neither,0.250520946
3,Fused head,CLAIRE,"This will offer both you and the seller time to explore collecting options, work out details of shipment and storage, and this offers the benefit of potentially faster fulfillment of your order. ",911,32,5.09375,195,2.519808397,7.173343115,52.50689079,48.38423157,76.82138824,102.133403,2.728763819,66.82931034,4.943377495,49.16336607,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-A,0.202099211
3,Fused head,CLAIRE,"If you are religious, then use this to become closer to your religion and follow its rules. ",912,17,4.411764706,92,2.349341228,7.124518906,34.54928206,30.4849968,39.24146652,62.53351231,7.762701988,35.55177503,11.59187603,16.53102572,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.126662556
3,Fused head,CLAIRE,This will show you how to make any image look like a sketch using Adobe Photoshop CS2. ,913,17,4.117647059,87,2.818313811,7.129598902,23.76241487,24.41143417,38.2604332,35.92503795,12.02375889,32.27862636,6.950810432,19.24173382,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.072914526
3,Fused head,CLAIRE,Some are treasured and passed from parents to children to grandchildren. ,914,11,5.636363636,73,2.543187984,7.680095212,51.38799,42.46203995,66.57156372,143.4219161,22.67233658,60.7115197,25.74731445,35.53109911,Incorrect-A,Correct-A,Incorrect-A,Incorrect-Neither,0.165999473
3,Fused head,CLAIRE,This is what most plumbers (by the time they're called in) get the most success with. ,915,16,4.375,86,2.507741794,8.71273048,50.98618911,50.40153122,64.49285889,56.61429746,7.347008228,49.72693963,10.11759281,38.17035197,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.146724606
3,Fused head,CLAIRE,This will help you with the basics of the game Heroes vs Monsters. ,916,13,4.153846154,67,2.673466756,6.708790559,36.4179411,60.09122467,50.70494843,55.55378371,7.119502068,55.60681571,29.68587303,47.22355103,Incorrect-A,Correct-B,Correct-A,Incorrect-Neither,0.225597662
3,Fused head,CLAIRE,"If you don't want to buy some in the store, all you have to do is grate un-crusted white bread with a hand-grater or food processor. ",917,26,4.115384615,133,2.839907759,6.10232748,19.01514428,18.02305603,23.83999825,27.49461359,3.073938131,23.90469512,5.308701038,15.35884606,Correct-A,Correct-A,Incorrect-Neither,Correct-A,0.14563296
3,Fused head,CLAIRE,"The passive aggressive tends to distrust the success of others and will do a lot to downplay it or suggest that the success was a result of luck or cheating, rather than accepting that someone might have worked hard for it. ",918,41,4.463414634,224,2.201161018,6.936451161,20.18928437,27.53395271,43.46195221,48.04400112,3.023500443,32.42435153,5.126955986,17.84138056,Incorrect-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.164020122
3,Fused head,CLAIRE,Work this loose with the flat-head screwdriver. ,919,7,5.857142857,48,2.551257267,7.724009172,71.91806445,60.64630127,116.8508224,93.62237905,82.14953613,100.8918786,85.61402893,57.22491846,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.182557002
3,Fused head,CLAIRE,"In that, you are lucky. ",920,5,3.8,24,3.035760174,9.669243454,196.4839052,106.2255859,104.4745407,169.1229093,9.095791817,45.8684725,260.2345886,39.91852629,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.046638345
3,Fused head,CLAIRE,"Even if you disapprove initially, don't take this lightly. ",921,9,5.555555556,59,2.726118648,7.895215252,34.52532015,66.00066376,88.15254211,30.42948225,4.380228996,53.415388,19.10716629,65.23173546,Correct-A,Correct-A,Correct-B,Incorrect-Neither,0.036651929
3,Fused head,CLAIRE,This will be the center of your board. ,922,8,3.875,39,2.485316739,6.730419392,70.43992827,47.36969376,49.25199127,80.07828073,9.834358215,40.63882275,67.19963837,31.75827267,Correct-A,Correct-B,Correct-A,Incorrect-Neither,0.229096424
3,Fused head,CLAIRE,"If there are 7 or more, type out only the first three that are listed on the title page. ",923,19,3.684210526,89,2.557108833,7.005542814,47.80825048,39.6914444,41.31716156,55.55441948,5.895664692,36.68393898,9.623413086,45.66714834,Correct-A,Correct-B,Correct-A,Incorrect-Neither,0.146276381
3,Fused head,CLAIRE,"When a senior citizen retires, they often face the dilemma of deciding whether to remain in their current, buy a new home, or to begin renting. ",924,26,4.538461538,144,2.591061605,6.676551016,15.96331434,24.34875679,31.96119881,28.25470398,4.910350323,30.16189867,3.593969107,15.86452952,Incorrect-A,Correct-B,Correct-B,Incorrect-Neither,0.156032994
3,Fused head,CLAIRE,These are designed to protect the hand and wrist from rigid force in case of a tackle or fall. ,925,19,4.0,95,2.75434389,6.467812646,34.68301566,47.67224503,71.38970184,59.14244772,4.168662071,53.22909171,11.63288212,37.40077647,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.197484289
3,Fused head,CLAIRE,All should be properly cleaned and/or sterilized. ,926,7,6.142857143,50,2.493581118,10.15859977,57.81366852,41.30041885,52.65572357,67.48378587,16.53883553,36.62503739,77.64751434,42.60519745,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.017485188
3,Fused head,CLAIRE,These include gingersnaps and oatmeal cookies. ,927,6,6.833333333,47,3.006466812,8.089996867,141.2059064,44.79895401,88.89134979,303.0889877,17.10743332,59.89061171,157.0589294,42.76140643,Incorrect-A,Correct-B,Correct-A,Incorrect-Neither,0.094981928
3,Fused head,CLAIRE,"The older person may want more maturity, while the younger may also want it, or may want a little more fun. ",928,21,4.142857143,108,2.573098468,6.49211521,39.34675819,38.72511673,39.76829529,34.36231135,7.880158424,43.30338966,5.488866806,27.25948581,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.08726307
3,Fused head,CLAIRE,"Fill out the study guides if they are supplied, or make your own. ",929,13,4.076923077,66,2.526543679,7.077408334,48.39578151,57.20860291,73.0171051,75.71391749,6.391922474,80.85475678,17.92725182,42.04832698,Correct-A,Correct-B,Incorrect-Neither,Correct-A,0.11159682
3,Fused head,CLAIRE,This will apply to all Apple apps and any third-party apps that support Dynamic Type. ,930,15,4.733333333,86,2.521591247,8.437222431,31.85536204,24.59466743,42.83043289,56.28848143,6.696325779,35.39836559,22.26670265,24.53004566,Correct-A,Correct-B,Incorrect-A,Incorrect-Neither,0.095377971
3,Fused head,CLAIRE,Be mindful of interrupting another. ,931,5,6.2,36,2.444506783,9.68973344,205.2725147,231.852005,469.0161133,472.5393902,56.65442657,226.120857,250.2978668,139.9390446,Correct-A,Correct-B,Correct-B,Incorrect-Neither,0.113736536
3,Fused head,CLAIRE,You will need a clicker for this. ,932,7,3.857142857,34,2.544647702,6.751737591,36.39237081,21.55316734,45.05558014,36.22419129,17.08857536,21.09767542,11.65096283,23.60541501,Incorrect-A,Correct-A,Incorrect-B,Incorrect-Neither,0.103081104
3,Fused head,CLAIRE,Create your own by going into town and buying a big bundle of new clothes. ,933,15,4.0,75,2.663920058,6.096392813,64.32485807,57.18972778,62.17105103,58.69974478,10.32377815,71.64625704,34.10245514,39.87381044,Correct-A,Correct-A,Incorrect-A,Incorrect-A,0.125053698
3,Fused head,CLAIRE,Continue this until you have no more loops on the left needle. ,934,12,4.25,63,2.672400073,5.99558585,73.28471456,43.69591522,61.21120834,95.78281113,22.53691292,143.9452229,19.6920929,66.64877485,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.134894622
